LAMMPS Description

1024  atoms
464  bonds
232  angles
0  dihedrals
0  impropers

5  atom types
1  bond types
1  angle types
0  dihedral types
0  improper types

0 19.76 xlo xhi
0 21.39 ylo yhi
0 34.85 zlo zhi

Masses

1 12.011  # C
2 15.9994  # O
3 1.008  # H
4 22.9898  # Na
5 35.453  # Cl

Atoms

509 383 3 0.4238 18.623 2.977 12.497
510 384 2 -0.8476 9.599 9.018 14.912
511 384 3 0.4238 10.366 9.253 15.434
512 384 3 0.4238 9.877 8.254 14.407
513 385 2 -0.8476 4.514 15.019 14.283
514 385 3 0.4238 3.728 14.570 14.594
515 385 3 0.4238 4.261 15.941 14.234
516 386 2 -0.8476 14.311 9.787 10.264
517 386 3 0.4238 13.763 10.496 10.602
518 386 3 0.4238 15.046 9.741 10.876
519 387 2 -0.8476 8.435 16.211 16.834
520 387 3 0.4238 7.906 15.809 17.523
521 387 3 0.4238 8.726 15.476 16.295
522 388 2 -0.8476 9.635 2.245 18.923
523 388 3 0.4238 10.475 2.410 19.353
524 388 3 0.4238 9.864 1.766 18.126
525 389 2 -0.8476 12.963 13.786 12.294
526 389 3 0.4238 12.475 14.494 11.873
527 389 3 0.4238 13.077 13.131 11.607
528 390 2 -0.8476 14.488 13.801 17.372
529 390 3 0.4238 13.657 13.533 16.978
530 390 3 0.4238 14.726 14.603 16.907
531 391 2 -0.8476 0.211 9.768 23.335
532 391 3 0.4238 0.038 10.116 24.209
533 391 3 0.4238 1.130 9.500 23.360
534 392 2 -0.8476 11.749 3.858 24.516
535 392 3 0.4238 11.154 3.338 25.055
536 392 3 0.4238 12.620 3.517 24.722
537 393 2 -0.8476 2.768 0.105 14.755
538 393 3 0.4238 1.846 0.348 14.671
539 393 3 0.4238 2.766 -0.852 14.758
540 394 2 -0.8476 7.942 8.212 11.191
541 394 3 0.4238 8.148 7.278 11.212
542 394 3 0.4238 6.990 8.250 11.289
543 395 2 -0.8476 11.782 6.398 24.429
544 395 3 0.4238 11.170 5.663 24.434
545 395 3 0.4238 12.381 6.217 25.153
546 396 2 -0.8476 17.753 19.763 20.594
547 396 3 0.4238 17.120 20.479 20.534
548 396 3 0.4238 17.748 19.365 19.723
549 397 2 -0.8476 6.823 17.445 19.949
550 397 3 0.4238 5.895 17.538 20.162
551 397 3 0.4238 6.864 16.670 19.389
552 398 2 -0.8476 4.417 6.588 20.298
553 398 3 0.4238 3.582 6.534 20.762
554 398 3 0.4238 4.243 7.170 19.558
555 399 2 -0.8476 16.150 12.169 10.315
556 399 3 0.4238 15.438 12.808 10.360
557 399 3 0.4238 16.948 12.695 10.367
558 400 2 -0.8476 13.651 2.109 24.555
559 400 3 0.4238 14.601 2.047 24.454
560 400 3 0.4238 13.323 1.256 24.270
561 401 2 -0.8476 11.348 3.168 16.048
562 401 3 0.4238 11.270 2.960 16.979
563 401 3 0.4238 11.292 4.123 16.010
564 402 2 -0.8476 6.202 2.139 23.404
565 402 3 0.4238 6.396 1.422 24.008
566 402 3 0.4238 6.807 2.008 22.674
567 403 2 -0.8476 0.640 13.529 24.543
568 403 3 0.4238 1.027 12.654 24.543
569 403 3 0.4238 -0.077 13.475 25.174
570 404 2 -0.8476 2.510 5.785 13.222
571 404 3 0.4238 2.045 6.206 13.945
572 404 3 0.4238 2.177 4.887 13.213
573 405 2 -0.8476 16.218 0.037 23.350
